collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,notes_source,notes_source.label
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2014,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2014,0.19,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2014,0.19,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2014,0.78,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2014,0.11,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2014,0.07,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2014,0.07,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2014,0.34,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2014,0.03,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2014,1.08,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2014,1.08,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2014,3.92,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2014,0.68,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,0.16,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,0.6,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,0.21,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,0.05,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,0.06,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,0.24,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,0.09,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,0.01,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2015,0.82,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2015,2.18,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2015,0.89,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2015,0.3,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,0.16,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,0.6,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,0.11,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,0.06,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,0.24,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,0.04,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_TOTAL,Aggregate age bands: Total,,,,,,,,,2015,0.82,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y15-24,Aggregate age bands: 15-24,,,,,,,,,2015,2.18,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y25-54,Aggregate age bands: 25-54,,,,,,,,,2015,0.58,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_Y55-64,Aggregate age bands: 55-64,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_AGGREGATE_YGE65,Aggregate age bands: 65+,,,,,,,,,2015,,,,,,,,S3:20_T3:105,"Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded"
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,0.16,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2015,0.16,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2015,0.6,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2015,0.11,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,0.06,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2015,0.06,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2015,0.24,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2015,0.04,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE15,Age: 15+,,,,,,,,,2015,0.82,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-64,Age: 15-64,,,,,,,,,2015,0.82,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_Y15-24,Age: 15-24,,,,,,,,,2015,2.18,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,QAT,Qatar,BA:696,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_YTHADULT_YGE25,Age: 25+,,,,,,,,,2015,0.56,,,,,,,S3:20,Data reference period: September
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,6.8,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,24.02,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,7.94,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,5.23,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,5.26,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,3.29,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_T,Sex: Total,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,0.1,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,7.35,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,23.59,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y25-34,10-year age bands: 25-34,,,,,,,,,2014,8.73,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y35-44,10-year age bands: 35-44,,,,,,,,,2014,5.68,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y45-54,10-year age bands: 45-54,,,,,,,,,2014,5.31,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_Y55-64,10-year age bands: 55-64,,,,,,,,,2014,4.1,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_M,Sex: Male,AGE_10YRBANDS_YGE65,10-year age bands: 65+,,,,,,,,,2014,0.21,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_TOTAL,10-year age bands: Total,,,,,,,,,2014,6.09,,,,,,,,
YI,Yearly indicators,ROU,Romania,BA:2235,Labour force survey,UNE_DEAP_SEX_AGE_RT,Unemployment rate by sex and age (%),SEX_F,Sex: Female,AGE_10YRBANDS_Y15-24,10-year age bands: 15-24,,,,,,,,,2014,24.7,,,,,,,,
